DrivHist,DrivingSkill,Age,RuggedAuto,Mileage,VehicleYear,ILiCost,ThisCarDam,AntiTheft,DrivQuality,RiskAversion,GoodStudent,OtherCar,MakeModel,Accident,SocioEcon,HomeBase,PropCost,CarValue,Antilock,ThisCarCost,OtherCarCost,Theft,Airbag,MedCost,SeniorTrain,Cushioning
Zero,Normal,Senior,EggShell,TwentyThou,Current,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Adolescent,Football,TwentyThou,Older,Thousand,Mild,False,Poor,Adventurous,False,True,FamilySedan,Mild,Middle,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Adolescent,Football,TwentyThou,Older,Thousand,Severe,False,Poor,Adventurous,False,True,Luxury,Severe,UpperMiddle,Rural,HundredThou,FiftyThou,False,HundredThou,Thousand,False,True,Thousand,False,Fair
Many,Expert,Senior,Tank,FiftyThou,Current,Thousand,,False,Excellent,Psychopath,False,False,FamilySedan,,UpperMiddle,Secure,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Expert,Adult,EggShell,Domino,Older,Thousand,,True,Excellent,Normal,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,Football,FiftyThou,Older,Thousand,Mild,False,Poor,Normal,False,True,FamilySedan,Mild,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Senior,EggShell,FiveThou,Older,Thousand,,True,Normal,Cautious,False,False,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
Many,SubStandard,Adult,EggShell,FiveThou,Older,Thousand,,False,Poor,Normal,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,Football,TwentyThou,Older,Thousand,,False,Poor,Adventurous,False,True,FamilySedan,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,,False,Poor,Adventurous,False,True,Economy,,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,Normal,Adult,Tank,Domino,Older,Thousand,,False,Normal,Psychopath,False,True,FamilySedan,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Adult,Football,Domino,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Expert,Adult,EggShell,TwentyThou,Older,Thousand,,True,Excellent,Cautious,False,True,Economy,,Middle,Secure,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,EggShell,TwentyThou,Current,Thousand,,False,Poor,Adventurous,False,True,Economy,,UpperMiddle,Suburb,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Many,SubStandard,Senior,EggShell,FiveThou,Older,Thousand,Mild,False,Poor,Psychopath,False,True,Economy,Mild,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Expert,Adult,EggShell,TwentyThou,Older,Thousand,,False,Excellent,Adventurous,False,True,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Football,FiftyThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Senior,EggShell,TwentyThou,Older,Thousand,,True,Excellent,Cautious,False,True,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Many,SubStandard,Adolescent,Tank,Domino,Current,Thousand,,False,Poor,Adventurous,False,False,FamilySedan,,Middle,Suburb,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adolescent,EggShell,FiveThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,TenThou,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Senior,EggShell,FiveThou,Older,Thousand,,True,Normal,Cautious,False,True,SportsCar,,Middle,Secure,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Many,SubStandard,Adult,Football,FiftyThou,Older,Thousand,Severe,False,Poor,Adventurous,False,True,FamilySedan,Severe,Middle,City,HundredThou,TenThou,False,TenThou,TenThou,False,True,Thousand,False,Good
One,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Excellent,Adventurous,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,Football,TwentyThou,Older,Thousand,Moderate,False,Poor,Adventurous,False,True,Economy,Moderate,Prole,City,TenThou,FiveThou,False,TenThou,Thousand,False,False,Thousand,False,Fair
One,Normal,Adult,Tank,FiftyThou,Older,Thousand,,False,Poor,Adventurous,False,True,FamilySedan,Mild,UpperMiddle,City,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Excellent
Many,SubStandard,Senior,Football,TwentyThou,Current,Thousand,Severe,False,Poor,Adventurous,False,True,Economy,Severe,Prole,Rural,HundredThou,TenThou,False,TenThou,TenThou,False,True,Thousand,False,Good
Many,SubStandard,Adult,EggShell,FiftyThou,Older,Thousand,,True,Poor,Normal,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,True,Normal,Normal,False,True,Economy,,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Excellent,Adventurous,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
One,Normal,Adult,EggShell,FiftyThou,Current,Thousand,,False,Excellent,Adventurous,False,False,Economy,,Prole,Rural,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Adult,Football,Domino,Older,Thousand,,False,Excellent,Adventurous,False,True,FamilySedan,,Middle,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,EggShell,TwentyThou,Current,Thousand,,False,Normal,Adventurous,False,True,Economy,,Middle,Suburb,TenThou,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Normal,Normal,False,False,SportsCar,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Senior,Football,TwentyThou,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,FiftyThou,Older,Thousand,,False,Normal,Normal,False,False,FamilySedan,,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Senior,EggShell,FiftyThou,Current,Thousand,,True,Excellent,Cautious,False,True,Luxury,,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Poor
Many,SubStandard,Adult,EggShell,FiftyThou,Older,Thousand,Mild,False,Poor,Normal,False,True,Economy,Mild,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,HundredThou,False,Poor
Many,SubStandard,Adolescent,EggShell,TwentyThou,Older,Thousand,Severe,True,Poor,Cautious,False,False,Economy,Moderate,Prole,City,TenThou,FiveThou,False,TenThou,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,EggShell,TwentyThou,Current,Thousand,,True,Poor,Normal,False,True,SportsCar,,UpperMiddle,Suburb,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Fair
Many,SubStandard,Senior,Tank,TwentyThou,Older,Thousand,,False,Poor,Normal,False,False,FamilySedan,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adolescent,Football,FiftyThou,Older,Thousand,,False,Normal,Adventurous,True,True,FamilySedan,,Middle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Excellent,Adventurous,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
One,SubStandard,Adult,Tank,FiftyThou,Current,TenThou,,True,Poor,Cautious,False,False,FamilySedan,Mild,Middle,Secure,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,SubStandard,Adult,EggShell,FiveThou,Older,Thousand,,False,Poor,Normal,False,False,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Senior,Football,FiftyThou,Current,Thousand,,True,Normal,Normal,False,True,Luxury,,UpperMiddle,Rural,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,True,Good
Many,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,Moderate,False,Poor,Normal,False,False,Economy,Moderate,Prole,City,HundredThou,FiveThou,False,Thousand,HundredThou,False,False,Thousand,False,Poor
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Senior,EggShell,TwentyThou,Older,Thousand,,True,Excellent,Cautious,False,True,SportsCar,,Prole,City,TenThou,TwentyThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Many,SubStandard,Adolescent,Tank,FiftyThou,Older,Million,Severe,False,Poor,Normal,True,True,FamilySedan,Severe,Middle,Suburb,HundredThou,FiveThou,False,TenThou,HundredThou,False,True,Thousand,False,Excellent
One,Normal,Adult,Tank,FiftyThou,Current,Thousand,,True,Normal,Normal,False,True,Luxury,,UpperMiddle,Suburb,TenThou,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,SubStandard,Adolescent,EggShell,TwentyThou,Older,Thousand,Mild,False,Poor,Adventurous,False,False,SportsCar,Mild,Prole,City,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Football,FiveThou,Older,Thousand,,True,Excellent,Cautious,False,True,Luxury,,UpperMiddle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,Football,FiftyThou,Current,Thousand,,True,Normal,Cautious,False,True,Economy,,Middle,Secure,TenThou,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Many,SubStandard,Adult,EggShell,FiftyThou,Current,Thousand,Severe,True,Poor,Normal,False,False,SportsCar,Severe,UpperMiddle,Suburb,HundredThou,TwentyThou,True,HundredThou,TenThou,False,True,TenThou,False,Poor
Zero,Normal,Senior,EggShell,TwentyThou,Current,Thousand,,True,Excellent,Cautious,False,True,Luxury,,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,True,Poor
Many,SubStandard,Senior,EggShell,FiveThou,Older,Thousand,,False,Poor,Normal,False,False,Economy,,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,Football,TwentyThou,Current,Thousand,Moderate,True,Poor,Normal,False,True,Luxury,Moderate,UpperMiddle,Secure,HundredThou,FiftyThou,True,HundredThou,TenThou,False,True,Thousand,False,Good
Zero,Normal,Adult,EggShell,FiftyThou,Current,Thousand,,False,Normal,Normal,False,True,SportsCar,,Middle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Expert,Adult,EggShell,TwentyThou,Older,Thousand,,False,Excellent,Normal,False,True,Economy,,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Expert,Senior,EggShell,TwentyThou,Older,Thousand,,True,Excellent,Cautious,False,True,SportsCar,,Middle,Secure,Thousand,FiftyThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Many,SubStandard,Adolescent,EggShell,TwentyThou,Current,Thousand,Mild,False,Poor,Adventurous,True,True,FamilySedan,Mild,UpperMiddle,City,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Many,SubStandard,Adult,EggShell,FiftyThou,Current,Thousand,Mild,True,Poor,Cautious,False,True,SportsCar,Mild,Wealthy,Secure,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Senior,Football,FiveThou,Current,Thousand,,True,Normal,Cautious,False,True,FamilySedan,,Prole,City,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,True,Good
Many,SubStandard,Senior,Football,TwentyThou,Current,Thousand,Mild,True,Poor,Normal,False,True,FamilySedan,Mild,UpperMiddle,Suburb,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Senior,Tank,FiftyThou,Current,Thousand,,True,Normal,Normal,False,False,FamilySedan,,UpperMiddle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adolescent,Football,FiftyThou,Older,Thousand,Severe,False,Poor,Adventurous,False,True,FamilySedan,Severe,Prole,City,HundredThou,FiveThou,False,TenThou,HundredThou,False,False,Million,False,Poor
Zero,Normal,Senior,EggShell,TwentyThou,Older,Thousand,,True,Normal,Cautious,False,True,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Zero,Normal,Adult,Football,FiftyThou,Current,Thousand,,True,Normal,Normal,False,True,Luxury,,UpperMiddle,Secure,TenThou,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,Football,Domino,Current,Thousand,,True,Normal,Cautious,False,True,FamilySedan,,UpperMiddle,Secure,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Expert,Adolescent,EggShell,Domino,Current,Thousand,,False,Excellent,Adventurous,False,True,SportsCar,,Middle,Rural,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Adult,EggShell,Domino,Older,Thousand,,True,Normal,Cautious,False,True,Economy,,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Football,FiftyThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Senior,EggShell,TwentyThou,Older,Thousand,Mild,False,Poor,Adventurous,False,False,Economy,Mild,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,,False,Normal,Adventurous,False,True,FamilySedan,,Middle,Rural,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Adult,Football,FiftyThou,Older,Thousand,,False,Poor,Adventurous,False,True,FamilySedan,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Senior,EggShell,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,False,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,True,Thousand,True,Good
Zero,Expert,Senior,EggShell,TwentyThou,Older,Thousand,,True,Excellent,Cautious,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Zero,Normal,Adult,Football,Domino,Current,Thousand,,False,Normal,Adventurous,False,False,Economy,,Prole,Rural,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,SubStandard,Adult,Football,FiveThou,Older,Thousand,Severe,True,Poor,Normal,False,True,FamilySedan,Severe,Middle,Rural,HundredThou,TwentyThou,False,HundredThou,TenThou,False,False,HundredThou,False,Fair
One,SubStandard,Adolescent,EggShell,TwentyThou,Older,Thousand,Moderate,False,Poor,Adventurous,False,False,Economy,Moderate,Prole,Rural,TenThou,TenThou,False,TenThou,TenThou,False,False,Thousand,False,Fair
Many,SubStandard,Adult,EggShell,TwentyThou,Current,Thousand,,True,Poor,Normal,False,True,Economy,,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Many,SubStandard,Adult,EggShell,FiftyThou,Current,Thousand,,True,Poor,Normal,False,True,FamilySedan,,Middle,Suburb,TenThou,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Adolescent,Football,Domino,Current,Thousand,,True,Normal,Adventurous,True,True,FamilySedan,,UpperMiddle,Secure,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Many,SubStandard,Adult,EggShell,TwentyThou,Current,Thousand,Mild,False,Poor,Normal,False,True,Economy,Mild,Middle,Rural,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,True,Excellent,Cautious,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,SubStandard,Senior,EggShell,TwentyThou,Older,Thousand,Mild,False,Poor,Normal,False,False,Economy,Mild,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,TenThou,False,Poor
Zero,Normal,Senior,Tank,FiftyThou,Older,Thousand,Mild,False,Poor,Adventurous,False,True,FamilySedan,Moderate,Middle,Rural,TenThou,TenThou,False,Thousand,TenThou,False,True,Million,False,Excellent
Zero,Normal,Senior,Football,TwentyThou,Older,Thousand,,True,Excellent,Cautious,False,True,FamilySedan,,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,True,Good
Many,SubStandard,Adult,Football,TwentyThou,Current,Thousand,Severe,False,Poor,Normal,False,True,FamilySedan,Severe,Middle,Secure,HundredThou,TwentyThou,True,HundredThou,TenThou,False,True,Thousand,False,Excellent
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
One,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Normal,Adventurous,False,False,Economy,,Prole,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Senior,EggShell,TwentyThou,Older,Thousand,Moderate,False,Poor,Normal,False,True,Economy,Moderate,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Adolescent,EggShell,FiftyThou,Older,Thousand,,False,Normal,Adventurous,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,True,Normal,Normal,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
One,Normal,Senior,EggShell,FiftyThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
One,Normal,Adolescent,Football,FiftyThou,Current,Thousand,,False,Poor,Adventurous,True,True,Luxury,,UpperMiddle,Suburb,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,Mild,False,Poor,Adventurous,False,True,FamilySedan,Mild,Middle,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adolescent,Football,TwentyThou,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
One,Normal,Adult,Tank,TwentyThou,Older,Thousand,,False,Poor,Adventurous,False,True,FamilySedan,,Middle,City,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Expert,Adult,EggShell,FiftyThou,Older,Thousand,,False,Excellent,Normal,False,False,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,Football,TwentyThou,Older,Thousand,,False,Poor,Normal,False,False,FamilySedan,,Middle,Rural,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Good
