DrivHist,DrivingSkill,Age,RuggedAuto,Mileage,VehicleYear,ILiCost,ThisCarDam,AntiTheft,DrivQuality,RiskAversion,GoodStudent,OtherCar,MakeModel,Accident,SocioEcon,HomeBase,PropCost,CarValue,Antilock,ThisCarCost,OtherCarCost,Theft,Airbag,MedCost,SeniorTrain,Cushioning
Zero,Normal,Adolescent,EggShell,FiftyThou,Current,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Many,SubStandard,Adult,Football,FiftyThou,Older,Thousand,,True,Poor,Normal,False,False,FamilySedan,,Middle,Suburb,TenThou,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Senior,EggShell,TwentyThou,Older,Thousand,,True,Normal,Normal,False,True,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Many,Expert,Adult,EggShell,Domino,Current,Thousand,,False,Excellent,Adventurous,False,False,FamilySedan,,Middle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
One,Normal,Adult,EggShell,FiveThou,Older,Thousand,,False,Excellent,Adventurous,False,False,Economy,,Middle,Rural,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,SubStandard,Senior,Tank,FiftyThou,Older,Thousand,,True,Poor,Cautious,False,True,FamilySedan,,Middle,Secure,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Excellent
Many,SubStandard,Adolescent,Football,FiftyThou,Older,Thousand,Moderate,True,Poor,Normal,False,True,FamilySedan,Moderate,Middle,Rural,TenThou,FiveThou,False,TenThou,Thousand,False,False,Thousand,False,Fair
Many,Normal,Adult,EggShell,FiftyThou,Current,Thousand,,True,Excellent,Adventurous,False,True,SportsCar,,UpperMiddle,City,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Fair
One,Normal,Adult,EggShell,FiftyThou,Current,Thousand,,False,Excellent,Adventurous,False,False,Economy,,Middle,City,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Expert,Adult,EggShell,FiftyThou,Current,Thousand,,True,Excellent,Normal,False,True,FamilySedan,,Middle,Suburb,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Adolescent,EggShell,FiftyThou,Older,Thousand,,False,Excellent,Adventurous,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,Football,TwentyThou,Current,Thousand,Mild,False,Poor,Adventurous,False,False,FamilySedan,Mild,Middle,Rural,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Many,SubStandard,Senior,Football,FiftyThou,Older,Thousand,,False,Poor,Normal,False,False,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
One,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Excellent,Adventurous,False,False,SportsCar,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adolescent,Football,TwentyThou,Current,Thousand,,True,Normal,Normal,False,True,FamilySedan,Mild,Middle,Suburb,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,Football,Domino,Current,Thousand,Moderate,False,Poor,Adventurous,False,True,Luxury,Moderate,UpperMiddle,Suburb,Million,FiftyThou,True,HundredThou,HundredThou,False,True,Thousand,False,Good
Many,Normal,Adult,Tank,TwentyThou,Current,Thousand,Moderate,False,Poor,Psychopath,False,True,FamilySedan,Severe,Middle,City,HundredThou,TwentyThou,False,HundredThou,TenThou,False,True,Thousand,False,Excellent
One,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Excellent,Adventurous,False,True,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,EggShell,TwentyThou,Current,Thousand,Mild,False,Poor,Adventurous,False,True,SportsCar,Mild,Prole,City,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Expert,Adult,EggShell,TwentyThou,Older,Thousand,,False,Excellent,Adventurous,False,True,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adolescent,EggShell,Domino,Current,Thousand,,False,Normal,Normal,False,True,SportsCar,,Prole,City,TenThou,Million,False,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Adult,Football,FiveThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Senior,EggShell,FiftyThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Many,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Excellent,Adventurous,False,False,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Expert,Adult,EggShell,TwentyThou,Older,Thousand,,False,Excellent,Adventurous,False,False,Economy,,Prole,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,EggShell,FiftyThou,Older,Thousand,Severe,False,Poor,Normal,False,False,SportsCar,Severe,Prole,City,Million,TenThou,False,TenThou,HundredThou,False,False,Thousand,False,Fair
Zero,Normal,Adult,EggShell,Domino,Older,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
One,Normal,Adult,EggShell,Domino,Older,Thousand,,False,Excellent,Adventurous,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
One,Normal,Adolescent,Football,TwentyThou,Older,Thousand,,False,Normal,Adventurous,True,True,FamilySedan,,UpperMiddle,City,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Many,SubStandard,Adult,Tank,FiftyThou,Older,Thousand,,False,Poor,Adventurous,False,False,FamilySedan,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Adolescent,EggShell,TwentyThou,Older,Thousand,,False,Poor,Adventurous,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,Football,FiftyThou,Older,Thousand,Moderate,True,Poor,Cautious,False,True,Luxury,Moderate,UpperMiddle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Adult,Football,TwentyThou,Current,Thousand,,True,Poor,Normal,False,True,FamilySedan,Mild,UpperMiddle,Secure,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Many,SubStandard,Adult,EggShell,Domino,Older,Thousand,Severe,False,Poor,Adventurous,False,False,Economy,Severe,Prole,City,TenThou,FiveThou,False,TenThou,Thousand,False,False,HundredThou,False,Poor
One,Normal,Adolescent,Football,TwentyThou,Current,Thousand,,False,Normal,Adventurous,False,True,FamilySedan,,UpperMiddle,City,TenThou,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,EggShell,FiftyThou,Current,Thousand,,False,Poor,Adventurous,False,True,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Many,SubStandard,Adult,Tank,FiveThou,Current,Thousand,,True,Poor,Normal,False,True,Luxury,,UpperMiddle,Suburb,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Senior,Football,TwentyThou,Older,Thousand,,True,Normal,Cautious,False,True,FamilySedan,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
Many,SubStandard,Adolescent,Football,FiftyThou,Older,Thousand,Moderate,False,Poor,Adventurous,False,False,FamilySedan,Moderate,Middle,Suburb,Million,FiveThou,False,TenThou,HundredThou,False,False,Thousand,False,Fair
Many,Normal,Adult,Tank,FiveThou,Older,Thousand,,False,Normal,Adventurous,False,True,FamilySedan,,UpperMiddle,Suburb,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
One,SubStandard,Adolescent,EggShell,FiftyThou,Older,Thousand,,True,Poor,Cautious,False,True,SportsCar,,Middle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,EggShell,FiftyThou,Current,Thousand,,False,Normal,Normal,False,True,SportsCar,,Middle,Suburb,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Poor
Many,SubStandard,Adult,EggShell,FiftyThou,Older,Thousand,Moderate,False,Poor,Normal,False,True,Economy,Mild,Middle,Suburb,TenThou,FiveThou,False,TenThou,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Senior,Tank,TwentyThou,Older,Thousand,,False,Normal,Normal,False,False,FamilySedan,Mild,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,True,Good
One,Normal,Adolescent,Football,FiftyThou,Older,Thousand,,False,Normal,Adventurous,False,False,FamilySedan,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,,True,Normal,Cautious,False,True,FamilySedan,,Middle,Secure,TenThou,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Expert,Adult,Football,FiftyThou,Older,Thousand,,False,Excellent,Normal,False,True,Economy,,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adult,Football,FiftyThou,Older,Thousand,Moderate,False,Poor,Adventurous,False,True,FamilySedan,Moderate,Middle,Suburb,Million,FiveThou,False,TenThou,HundredThou,False,False,Thousand,False,Good
Many,SubStandard,Adolescent,EggShell,FiftyThou,Older,Thousand,Severe,False,Poor,Normal,False,True,Economy,Severe,Prole,City,TenThou,FiveThou,False,TenThou,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Football,FiveThou,Current,Thousand,,False,Excellent,Adventurous,False,True,FamilySedan,,UpperMiddle,Secure,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adolescent,Tank,FiftyThou,Current,TenThou,Severe,False,Poor,Adventurous,False,True,FamilySedan,Severe,Middle,Suburb,HundredThou,TwentyThou,False,HundredThou,HundredThou,False,True,Thousand,False,Excellent
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Normal,Normal,False,False,SportsCar,,Prole,City,TenThou,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Tank,FiftyThou,Current,Thousand,,True,Normal,Normal,False,True,FamilySedan,,UpperMiddle,Secure,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,SubStandard,Adolescent,EggShell,FiveThou,Older,Thousand,,False,Poor,Normal,False,False,FamilySedan,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
One,SubStandard,Adult,Tank,FiveThou,Current,Thousand,,False,Poor,Normal,False,True,FamilySedan,,Middle,Secure,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Expert,Adolescent,EggShell,TwentyThou,Older,Thousand,,False,Excellent,Adventurous,True,True,Economy,,Prole,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Many,SubStandard,Adult,Football,FiftyThou,Older,Thousand,Severe,False,Poor,Normal,False,True,FamilySedan,Severe,Prole,City,HundredThou,FiveThou,False,TenThou,HundredThou,False,True,Thousand,False,Good
Zero,Normal,Senior,Football,FiftyThou,Current,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Prole,City,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Many,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,Moderate,True,Poor,Normal,False,True,SportsCar,Moderate,Prole,City,TenThou,TenThou,False,TenThou,TenThou,False,False,Thousand,False,Poor
Zero,Normal,Senior,EggShell,FiftyThou,Older,Thousand,,True,Excellent,Cautious,False,True,SportsCar,,Middle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
One,Expert,Adult,Football,FiftyThou,Older,Thousand,,False,Excellent,Adventurous,False,True,FamilySedan,,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,,False,Normal,Normal,False,True,Luxury,,UpperMiddle,Secure,TenThou,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Good
One,Normal,Adolescent,Football,FiftyThou,Current,Thousand,Mild,False,Poor,Adventurous,False,True,FamilySedan,Mild,Middle,Rural,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,Football,Domino,Older,Thousand,,False,Normal,Normal,False,False,FamilySedan,,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
One,SubStandard,Adult,EggShell,TwentyThou,Current,Thousand,Mild,True,Poor,Cautious,False,False,FamilySedan,Mild,Middle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Many,SubStandard,Adult,Football,FiftyThou,Older,Thousand,,False,Poor,Normal,False,False,FamilySedan,,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
One,Normal,Adult,EggShell,TwentyThou,Current,Thousand,,False,Excellent,Adventurous,False,True,Luxury,,UpperMiddle,Suburb,TenThou,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Adult,Tank,Domino,Older,Thousand,,True,Normal,Cautious,False,True,FamilySedan,,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,SubStandard,Adult,Tank,FiftyThou,Older,Thousand,Moderate,True,Poor,Cautious,False,True,FamilySedan,Severe,Middle,Secure,HundredThou,FiveThou,False,Thousand,HundredThou,False,False,Thousand,False,Good
Zero,Normal,Senior,Football,TwentyThou,Current,Thousand,,True,Normal,Cautious,False,True,Luxury,,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Expert,Senior,EggShell,FiftyThou,Older,Thousand,,True,Excellent,Cautious,False,False,SportsCar,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Zero,Normal,Adolescent,Football,FiveThou,Current,Thousand,,True,Normal,Normal,False,True,Luxury,,UpperMiddle,Suburb,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,Normal,Adult,Football,FiftyThou,Current,Thousand,,True,Normal,Normal,False,True,FamilySedan,,UpperMiddle,Secure,TenThou,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
One,Normal,Adult,Football,TwentyThou,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Secure,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,False,FamilySedan,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
One,SubStandard,Adult,EggShell,Domino,Older,Thousand,Moderate,False,Poor,Normal,False,False,Economy,Moderate,Prole,City,TenThou,FiveThou,False,TenThou,Thousand,False,False,Thousand,False,Fair
Many,Normal,Adolescent,Football,FiftyThou,Older,Thousand,,False,Poor,Adventurous,False,False,FamilySedan,,Prole,Rural,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Tank,FiftyThou,Current,Thousand,,True,Normal,Normal,False,True,Luxury,,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,SubStandard,Adult,EggShell,FiftyThou,Older,Thousand,,False,Poor,Normal,False,True,Economy,,Prole,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Many,SubStandard,Adult,Tank,TwentyThou,Current,Thousand,,False,Poor,Adventurous,False,False,FamilySedan,,Middle,City,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,SubStandard,Adolescent,EggShell,Domino,Current,Thousand,Severe,False,Poor,Normal,True,True,SportsCar,Moderate,Wealthy,Secure,HundredThou,FiftyThou,True,HundredThou,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,Mild,False,Poor,Adventurous,False,True,SportsCar,Mild,Middle,City,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Football,Domino,Older,TenThou,Moderate,False,Normal,Normal,False,True,FamilySedan,Moderate,Middle,Suburb,HundredThou,FiveThou,False,Thousand,HundredThou,False,False,HundredThou,False,Good
Zero,Expert,Adult,EggShell,TwentyThou,Older,Thousand,,False,Excellent,Normal,False,False,Economy,,Prole,Rural,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
One,Normal,Adolescent,Tank,FiftyThou,Older,Thousand,,False,Normal,Adventurous,False,False,FamilySedan,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Expert,Senior,Football,TwentyThou,Current,Thousand,,True,Excellent,Cautious,False,True,Luxury,,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,True,Good
Many,Normal,Adolescent,EggShell,TwentyThou,Older,Thousand,,False,Normal,Adventurous,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Tank,TwentyThou,Current,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,SubStandard,Adult,EggShell,TwentyThou,Current,Thousand,Moderate,True,Poor,Normal,False,True,SportsCar,Moderate,UpperMiddle,Secure,HundredThou,TwentyThou,True,HundredThou,Thousand,False,True,TenThou,False,Poor
Zero,Normal,Adult,EggShell,Domino,Older,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adult,Football,TwentyThou,Older,Thousand,,True,Poor,Normal,False,True,FamilySedan,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Many,SubStandard,Adolescent,Football,Domino,Current,Thousand,Mild,False,Poor,Adventurous,False,True,FamilySedan,Mild,Middle,Suburb,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Senior,Football,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,True,FamilySedan,,Middle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,,False,Normal,Normal,False,False,FamilySedan,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
One,SubStandard,Adult,EggShell,FiftyThou,Older,Thousand,Severe,True,Poor,Cautious,False,False,Economy,Moderate,Prole,Rural,TenThou,FiveThou,False,TenThou,Thousand,False,False,Thousand,False,Fair
One,Normal,Adult,Football,FiftyThou,Current,Thousand,,False,Normal,Adventurous,False,True,FamilySedan,,Middle,Suburb,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Many,SubStandard,Adolescent,Tank,FiftyThou,Older,Thousand,Severe,False,Poor,Normal,True,True,FamilySedan,Severe,Middle,Suburb,HundredThou,FiveThou,False,TenThou,TenThou,False,False,TenThou,False,Good
Zero,Normal,Senior,Tank,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,True,FamilySedan,,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,True,Excellent
